order_date,region,state,city,category,sub_category,product_name,customer_id,segment,sales,profit,quantity,discount,profit_status
2014-09-08,Central,Texas,San Antonio,Office Supplies,Art,Sanford Liquid Accent Highlighters,BM-11140,Consumer,32.06,6.81,6.00,0.20,Profit
2014-09-08,Central,Texas,San Antonio,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,BM-11140,Consumer,177.98,-453.85,5.00,0.80,Loss
2014-09-08,Central,Texas,San Antonio,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,BM-11140,Consumer,143.98,9.00,3.00,0.20,Profit
2014-08-05,West,California,Los Angeles,Office Supplies,Paper,Adams Phone Message Book; Professional; 400 Message Capacity; 5 3/6” x 11”,CS-12130,Consumer,20.94,9.84,3.00,0.00,Profit
2014-08-05,West,California,Los Angeles,Office Supplies,Paper,Xerox 1913,CS-12130,Consumer,110.96,53.26,2.00,0.00,Profit
2014-08-05,West,California,Los Angeles,Furniture,Chairs,Global Value Steno Chair; Gray,CS-12130,Consumer,340.14,21.26,7.00,0.20,Profit
2014-09-14,Central,Illinois,Chicago,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,JB-15400,Corporate,52.45,-131.12,2.00,0.80,Loss
2014-09-14,Central,Illinois,Chicago,Office Supplies,Labels,Avery 51,JB-15400,Corporate,20.16,6.55,4.00,0.20,Profit
2017-04-21,Central,Texas,Houston,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center; Wihtout Fax/Phone Line Protection,SJ-20500,Consumer,97.26,-243.16,4.00,0.80,Loss
2015-11-21,East,Ohio,Newark,Furniture,Chairs,Padded Folding Chairs; Black; 4/Carton,JE-15745,Consumer,396.80,-11.34,7.00,0.30,Loss
2015-11-21,East,Ohio,Newark,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,JE-15745,Consumer,15.88,-3.77,5.00,0.20,Loss
2015-12-15,East,New York,New York City,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils; 12 Count,JK-15640,Home Office,3.28,1.41,1.00,0.00,Profit
2014-12-05,Central,Illinois,Decatur,Office Supplies,Storage,Tenex File Box; Personal Filing Tote with Lid; Black,DK-13150,Corporate,24.82,1.86,2.00,0.20,Profit
2014-12-05,Central,Illinois,Decatur,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,DK-13150,Corporate,408.74,76.64,7.00,0.20,Profit
2014-11-19,South,Louisiana,Monroe,Technology,Phones,AT&T TR1909W,RM-19675,Home Office,503.96,131.03,4.00,0.00,Profit
2014-11-19,South,Louisiana,Monroe,Technology,Phones,Nokia Lumia 521 (T-Mobile),RM-19675,Home Office,149.95,41.99,5.00,0.00,Profit
2014-11-19,South,Louisiana,Monroe,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,RM-19675,Home Office,29.00,7.25,2.00,0.00,Profit
2016-11-28,East,Connecticut,Fairfield,Office Supplies,Binders,Avery Poly Binder Pockets,SK-19990,Consumer,7.16,3.44,2.00,0.00,Profit
2014-08-26,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,FM-14290,Home Office,176.80,22.98,8.00,0.00,Profit
2016-07-16,Central,Texas,Grand Prairie,Office Supplies,Storage,Personal Filing Tote with Lid; Black/Gray,AM-10360,Corporate,37.22,3.72,3.00,0.20,Profit
2016-07-16,Central,Texas,Grand Prairie,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,AM-10360,Corporate,20.02,6.26,3.00,0.20,Profit
2015-10-12,East,New York,New York City,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases; Custom Colors,MP-17470,Home Office,899.14,112.39,4.00,0.20,Profit
2015-10-12,East,New York,New York City,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,MP-17470,Home Office,71.76,20.09,6.00,0.00,Profit
2015-10-12,East,New York,New York City,Office Supplies,Paper,Xerox 205,MP-17470,Home Office,51.84,24.88,8.00,0.00,Profit
2015-10-12,East,New York,New York City,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases; Custom Colors,MP-17470,Home Office,626.35,46.98,3.00,0.20,Profit
2015-10-12,East,New York,New York City,Office Supplies,Art,4009 Highlighters by Sanford,MP-17470,Home Office,19.90,6.57,5.00,0.00,Profit
2015-10-31,West,California,Redlands,Office Supplies,Envelopes,Poly String Tie Envelopes,MZ-17515,Corporate,14.28,6.71,7.00,0.00,Profit
2014-03-21,East,Ohio,Hamilton,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils; 8-Color Set,CB-12025,Consumer,7.41,1.20,2.00,0.20,Profit
2014-03-21,East,Ohio,Hamilton,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter; Chisel Tip; Yellow; 12/Box,CB-12025,Consumer,6.05,1.59,3.00,0.20,Profit
2017-11-06,East,New Jersey,Westfield,Office Supplies,Storage,Decoflex Hanging Personal Folder File,VM-21685,Home Office,46.26,12.03,3.00,0.00,Profit
2017-07-06,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Pressboard Covers with Storage Hooks; 9 1/2"" x 11""; Light Blue",FH-14365,Corporate,2.95,-2.26,2.00,0.70,Loss
2017-07-06,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Wirebound Message Books; 5-1/2 x 4 Forms; 2 or 4 Forms per Page,FH-14365,Corporate,16.06,5.82,3.00,0.20,Profit
2017-06-24,East,Ohio,Akron,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,MB-17305,Consumer,21.74,6.80,3.00,0.20,Profit
2014-08-03,West,Colorado,Denver,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,BS-11755,Consumer,218.75,-161.88,2.00,0.50,Loss
2014-08-03,West,Colorado,Denver,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright; Replacement Belts; 2 Belts per Pack,BS-11755,Consumer,2.60,0.29,1.00,0.20,Profit
2017-12-17,Central,Texas,Dallas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,LC-17140,Consumer,66.28,-178.97,2.00,0.80,Loss
2017-06-03,South,Tennessee,Franklin,Furniture,Furnishings,Eldon 200 Class Desk Accessories; Burgundy,HK-14890,Corporate,35.17,9.67,7.00,0.20,Profit
2017-12-09,West,California,Whittier,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,LE-16810,Consumer,444.77,44.48,4.00,0.20,Profit
2017-12-01,Central,Michigan,Saginaw,Office Supplies,Storage,Tennsco Lockers; Gray,JH-15985,Consumer,83.92,5.87,4.00,0.00,Profit
2017-12-01,Central,Michigan,Saginaw,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,JH-15985,Consumer,131.98,35.63,2.00,0.00,Profit
2017-12-01,Central,Michigan,Saginaw,Office Supplies,Binders,Avery Durable Slant Ring Binders; No Labels,JH-15985,Consumer,15.92,7.48,4.00,0.00,Profit
2017-12-01,Central,Michigan,Saginaw,Office Supplies,Fasteners,Advantus Push Pins; Aluminum Head,JH-15985,Consumer,52.29,16.21,9.00,0.00,Profit
2017-12-01,Central,Michigan,Saginaw,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin; 34w x 5-1/4d x 20-1/2h,JH-15985,Consumer,91.99,3.68,1.00,0.00,Profit
2015-02-09,Central,Texas,Dallas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,MS-17980,Corporate,20.80,6.50,2.00,0.20,Profit
2015-01-02,East,Ohio,Medina,Office Supplies,Labels,Avery 505,VW-21775,Corporate,23.68,8.88,2.00,0.20,Profit
2015-01-02,East,Ohio,Medina,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,VW-21775,Corporate,452.45,-244.32,5.00,0.50,Loss
2015-01-02,East,Ohio,Medina,Technology,Phones,Speck Products Candyshell Flip Case,VW-21775,Corporate,62.98,-14.70,3.00,0.40,Loss
2015-01-02,East,Ohio,Medina,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,VW-21775,Corporate,1188.00,-950.40,9.00,0.70,Loss
2015-01-02,East,Ohio,Medina,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,VW-21775,Corporate,89.58,4.48,2.00,0.20,Profit
2016-10-28,West,California,Los Angeles,Office Supplies,Storage,Personal Filing Tote with Lid; Black/Gray,JH-15910,Consumer,93.06,26.06,6.00,0.00,Profit
2016-10-28,West,California,Los Angeles,Technology,Phones,Adtran 1202752G1,JH-15910,Consumer,302.38,22.68,3.00,0.20,Profit
2015-12-24,East,Ohio,Dublin,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,JB-15925,Consumer,5.58,1.81,2.00,0.20,Profit
2015-12-24,East,Ohio,Dublin,Office Supplies,Paper,While You Were Out Pads; 50 per Pad; 4 x 5 1/4; Green Cycle,JB-15925,Consumer,22.70,8.23,6.00,0.20,Profit
2015-12-24,East,Ohio,Dublin,Office Supplies,Binders,Ibico Standard Transparent Covers,JB-15925,Consumer,19.78,-13.84,4.00,0.70,Loss
2015-12-24,East,Ohio,Dublin,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",JB-15925,Consumer,72.70,19.08,4.00,0.20,Profit
2015-12-24,East,Ohio,Dublin,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,JB-15925,Consumer,479.99,-383.99,4.00,0.70,Loss
2015-12-24,East,Ohio,Dublin,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,JB-15925,Consumer,27.17,2.72,2.00,0.20,Profit
2015-08-09,Central,Michigan,Detroit,Office Supplies,Art,Sanford Uni-Blazer View Highlighters; Chisel Tip; Yellow,DS-13180,Corporate,2.20,0.97,1.00,0.00,Profit
2015-08-09,Central,Michigan,Detroit,Furniture,Tables,Bevis 36 x 72 Conference Tables,DS-13180,Corporate,622.45,136.94,5.00,0.00,Profit
2015-08-09,Central,Michigan,Detroit,Office Supplies,Storage,Rogers Deluxe File Chest,DS-13180,Corporate,21.98,0.22,1.00,0.00,Profit
2015-02-28,South,Tennessee,Columbia,Furniture,Chairs,Global Low Back Tilter Chair,VD-21670,Consumer,161.57,-28.27,2.00,0.20,Loss
2015-02-28,South,Tennessee,Columbia,Furniture,Chairs,Global Push Button Manager's Chair; Indigo,VD-21670,Consumer,389.70,43.84,8.00,0.20,Profit
2014-09-13,South,North Carolina,Charlotte,Office Supplies,Binders,GBC Instant Index System for Binding Systems,EA-14035,Corporate,18.65,-12.43,7.00,0.70,Loss
2017-04-07,South,Florida,Tampa,Furniture,Tables,Bush Advantage Collection Round Conference Table,CS-12400,Home Office,233.86,-102.05,2.00,0.45,Loss
2017-04-07,South,Florida,Tampa,Furniture,Tables,Bretford Rectangular Conference Table Tops,CS-12400,Home Office,620.61,-248.25,3.00,0.45,Loss
2017-04-07,South,Florida,Tampa,Office Supplies,Binders,GBC Instant Index System for Binding Systems,CS-12400,Home Office,5.33,-3.55,2.00,0.70,Loss
2017-04-07,South,Florida,Tampa,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet; Computer; 39"" x 49""",CS-12400,Home Office,258.07,0.00,3.00,0.20,Loss
2017-04-07,South,Florida,Tampa,Technology,Accessories,Logitech P710e Mobile Speakerphone,CS-12400,Home Office,617.98,-7.72,3.00,0.20,Loss
2017-11-12,West,California,Santa Clara,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),DB-13120,Corporate,10.56,4.75,2.00,0.00,Profit
2016-06-04,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1957,KL-16645,Consumer,25.92,9.40,5.00,0.20,Profit
2016-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,KL-16645,Consumer,419.68,-356.73,5.00,0.60,Loss
2016-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Staple-based wall hangings,KL-16645,Consumer,11.69,-4.68,3.00,0.60,Loss
2016-06-04,Central,Illinois,Chicago,Technology,Phones,PureGear Roll-On Screen Protector,KL-16645,Consumer,31.98,11.19,2.00,0.20,Profit
2016-06-04,Central,Illinois,Chicago,Furniture,Tables,KI Conference Tables,KL-16645,Consumer,177.23,-120.51,5.00,0.50,Loss
2016-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Eldon 100 Class Desk Accessories,KL-16645,Consumer,4.04,-2.83,3.00,0.60,Loss
2016-06-04,Central,Illinois,Chicago,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils; 8-Color Set,KL-16645,Consumer,7.41,1.20,2.00,0.20,Profit
2014-06-01,Central,Minnesota,Lakeville,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,DW-13480,Home Office,2001.86,580.54,7.00,0.00,Profit
2014-06-01,Central,Minnesota,Lakeville,Office Supplies,Storage,Safco Steel Mobile File Cart,DW-13480,Home Office,166.72,41.68,2.00,0.00,Profit
2014-06-01,Central,Minnesota,Lakeville,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space; 400 Messages per Book,DW-13480,Home Office,47.88,23.94,6.00,0.00,Profit
2014-06-01,Central,Minnesota,Lakeville,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,DW-13480,Home Office,1503.25,496.07,5.00,0.00,Profit
2014-06-01,Central,Minnesota,Lakeville,Office Supplies,Paper,Xerox 205,DW-13480,Home Office,25.92,12.44,4.00,0.00,Profit
2016-12-10,West,California,San Francisco,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment; Black,LH-17155,Consumer,321.57,28.14,2.00,0.20,Profit
2016-09-11,West,California,San Diego,Office Supplies,Paper,"Wirebound Message Books; Two 4 1/4"" x 5"" Forms per Page",KC-16540,Consumer,7.61,3.58,1.00,0.00,Profit
2016-09-11,West,California,San Diego,Technology,Accessories,Logitech P710e Mobile Speakerphone,KC-16540,Consumer,3347.37,636.00,13.00,0.00,Profit
2016-12-10,East,New York,New York City,Office Supplies,Storage,Fellowes Personal Hanging Folder Files; Navy,DL-13315,Consumer,80.58,22.56,6.00,0.00,Profit
2016-12-10,East,New York,New York City,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,DL-13315,Consumer,361.92,162.86,4.00,0.00,Profit
2015-11-28,Central,Illinois,Chicago,Furniture,Furnishings,Eldon 100 Class Desk Accessories,DR-12880,Corporate,12.13,-8.49,9.00,0.60,Loss
2015-11-28,Central,Illinois,Chicago,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf; Black",DR-12880,Corporate,82.37,-19.56,2.00,0.20,Loss
2015-11-28,Central,Illinois,Chicago,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design; Black,DR-12880,Corporate,53.92,4.04,5.00,0.20,Profit
2015-11-28,Central,Illinois,Chicago,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,DR-12880,Corporate,647.90,56.69,6.00,0.20,Profit
2017-12-01,East,New York,New York City,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,CC-12670,Consumer,20.37,6.93,3.00,0.00,Profit
2017-12-01,East,New York,New York City,Office Supplies,Storage,Safco Industrial Shelving,CC-12670,Consumer,221.55,6.65,3.00,0.00,Profit
2017-12-01,East,New York,New York City,Office Supplies,Binders,Acco 3-Hole Punch,CC-12670,Consumer,17.52,6.13,5.00,0.20,Profit
2017-06-08,Central,Texas,Pasadena,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Dl-13600,Corporate,1.62,-4.47,2.00,0.80,Loss
2014-09-19,Central,Texas,Houston,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,SB-20290,Corporate,3059.98,-510.00,3.00,0.40,Loss
2014-09-19,Central,Texas,Houston,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,SB-20290,Corporate,2519.96,-252.00,7.00,0.40,Loss
2016-06-06,Central,Illinois,Chicago,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,RC-19825,Consumer,328.22,28.72,4.00,0.20,Profit
2015-11-10,West,California,Brentwood,Technology,Accessories,Microsoft Sculpt Comfort Mouse,AH-10210,Consumer,79.90,35.16,2.00,0.00,Profit
2017-06-16,South,North Carolina,Chapel Hill,Office Supplies,Art,Quartet Omega Colored Chalk; 12/Pack,CB-12535,Corporate,14.02,4.73,3.00,0.20,Profit
2016-01-22,East,New Jersey,Morristown,Office Supplies,Fasteners,Bagged Rubber Bands,PG-18895,Consumer,7.56,0.30,6.00,0.00,Profit
2017-12-09,East,Ohio,Cincinnati,Office Supplies,Storage,Safco Commercial Shelving,CA-12310,Corporate,37.21,-7.44,1.00,0.20,Loss
2017-12-09,East,Ohio,Cincinnati,Office Supplies,Envelopes,Recycled Interoffice Envelopes with String and Button Closure; 10 x 13,CA-12310,Corporate,57.58,21.59,3.00,0.20,Profit
2017-12-28,West,California,San Francisco,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,KH-16690,Corporate,725.84,210.49,4.00,0.00,Profit
2015-07-30,West,California,San Francisco,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,HA-14920,Consumer,209.93,92.37,7.00,0.00,Profit
2015-07-30,West,California,San Francisco,Furniture,Furnishings,Regeneration Desk Collection,HA-14920,Consumer,5.28,2.32,3.00,0.00,Profit
2015-07-30,West,California,San Francisco,Office Supplies,Binders,Presstex Flexible Ring Binders,HA-14920,Consumer,10.92,4.10,3.00,0.20,Profit
2017-09-16,West,California,Inglewood,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books; 6"" x 9""; Gregg Ruled",BB-10990,Corporate,8.82,4.06,2.00,0.00,Profit
2017-09-16,West,California,Inglewood,Office Supplies,Art,Newell 330,BB-10990,Corporate,5.98,1.55,1.00,0.00,Profit
2017-10-13,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Post-it “Important Message” Note Pad; Neon Colors; 50 Sheets/Pad,AG-10495,Corporate,11.65,4.08,2.00,0.20,Profit
2017-10-13,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book; 11"" X 5 1/4""; 200 Messages",AG-10495,Corporate,18.18,5.91,4.00,0.20,Profit
2017-10-13,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Eldon Simplefile Box Office,AG-10495,Corporate,59.71,5.97,6.00,0.20,Profit
2017-10-13,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Avery 489,AG-10495,Corporate,24.84,8.69,3.00,0.20,Profit
2015-09-26,Central,Texas,Houston,Office Supplies,Binders,Round Ring Binders,SC-20725,Consumer,2.08,-3.43,5.00,0.80,Loss
2015-09-26,Central,Texas,Houston,Technology,Phones,Bose SoundLink Bluetooth Speaker,SC-20725,Consumer,1114.40,376.11,7.00,0.20,Profit
2015-11-02,West,California,Los Angeles,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",JO-15280,Consumer,1038.84,51.94,5.00,0.20,Profit
2015-09-26,West,Oregon,Portland,Office Supplies,Paper,Easy-staple paper,TB-21520,Consumer,141.76,47.84,5.00,0.20,Profit
2015-09-26,West,Oregon,Portland,Technology,Accessories,Microsoft Arc Touch Mouse,TB-21520,Consumer,239.80,47.96,5.00,0.20,Profit
2015-09-26,West,Oregon,Portland,Office Supplies,Paper,Xerox 216,TB-21520,Consumer,31.10,10.89,6.00,0.20,Profit
2016-12-18,South,Florida,Tamarac,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,AH-10195,Corporate,254.06,-169.37,7.00,0.70,Loss
2016-12-18,South,Florida,Tamarac,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center; Wihtout Fax/Phone Line Protection,AH-10195,Corporate,194.53,24.32,2.00,0.20,Profit
2016-12-18,South,Florida,Tamarac,Office Supplies,Supplies,Premier Automatic Letter Opener,AH-10195,Corporate,961.48,-204.31,5.00,0.20,Loss
2016-11-20,East,Ohio,Columbus,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,NZ-18565,Home Office,19.10,6.68,7.00,0.20,Profit
2016-11-20,East,Ohio,Columbus,Office Supplies,Labels,Avery 512,NZ-18565,Home Office,18.50,6.24,8.00,0.20,Profit
2016-11-20,East,Ohio,Columbus,Technology,Accessories,Logitech Wireless Gaming Headset G930,NZ-18565,Home Office,255.98,54.40,2.00,0.20,Profit
2016-11-20,East,Ohio,Columbus,Furniture,Bookcases,Bush Westfield Collection Bookcases; Medium Cherry Finish,NZ-18565,Home Office,86.97,-48.70,3.00,0.50,Loss
2014-12-26,West,Colorado,Colorado Springs,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",KL-16555,Corporate,300.42,78.86,8.00,0.20,Profit
2014-12-26,West,Colorado,Colorado Springs,Furniture,Chairs,Global Deluxe Office Fabric Chairs,KL-16555,Corporate,230.35,20.16,3.00,0.20,Profit
2014-12-26,West,Colorado,Colorado Springs,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,KL-16555,Corporate,218.35,-24.56,3.00,0.20,Loss
2014-12-26,West,Colorado,Colorado Springs,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,KL-16555,Corporate,78.60,-62.88,5.00,0.70,Loss
2014-12-26,West,Colorado,Colorado Springs,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box; 800/Box,KL-16555,Corporate,27.55,9.30,3.00,0.20,Profit
2016-10-28,East,New Jersey,Belleville,Office Supplies,Paper,Xerox 223,JD-15895,Corporate,32.40,15.55,5.00,0.00,Profit
2016-10-28,East,New Jersey,Belleville,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving; 5 Shelves; 24"" Deep; Sand",JD-15895,Corporate,1082.48,10.82,8.00,0.00,Profit
2016-10-28,East,New Jersey,Belleville,Office Supplies,Paper,Xerox 1939,JD-15895,Corporate,56.91,27.32,3.00,0.00,Profit
2016-10-28,East,New Jersey,Belleville,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs; 1 Bulb per Pack; 60 Watts,JD-15895,Corporate,77.60,38.02,4.00,0.00,Profit
2016-10-28,East,New Jersey,Belleville,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,JD-15895,Corporate,14.28,6.57,1.00,0.00,Profit
2017-11-19,Central,Illinois,Chicago,Furniture,Tables,BPI Conference Tables,JH-15910,Consumer,219.08,-131.45,3.00,0.50,Loss
2015-05-04,East,New York,New York City,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,AS-10225,Corporate,26.80,12.86,2.00,0.00,Profit
